,start_time,end_time,content
6147,2043.28,2043.83,workforce
6148,2043.94,2044.3,That's
6149,2044.3,2044.39,a
6150,2044.39,2044.86,record
6151,2044.86,2044.97,the
6152,2044.97,2045.25,likes
6153,2045.25,2045.36,of
6154,2045.36,2045.58,which
6155,2045.58,2046.03,nobody's
6156,2046.03,2046.24,ever
6157,2046.24,2046.51,seen
6158,2046.51,2047.03,before
6159,2047.04,2047.34,And
6160,2047.34,2047.46,he
6161,2047.46,2047.7,wants
6162,2047.7,2047.82,to
6163,2047.82,2048.22,close
6164,2048.22,2048.48,down
6165,2048.48,2048.66,the
6166,2048.67,2048.86,He
6167,2048.86,2048.99,will
6168,2048.99,2049.27,shut
6169,2049.27,2049.36,it
6170,2049.36,2049.62,down
6171,2049.62,2049.95,again
6172,2049.96,2050.28,He
6173,2050.28,2050.43,will
6174,2050.43,2050.89,destroy
6175,2050.89,2051.09,this
6176,2051.09,2051.57,country
6177,2051.58,2051.82,You
6178,2051.82,2051.91,know
6179,2051.91,2051.97,a
6180,2051.97,2052.2,lot
6181,2052.2,2052.29,of
6182,2052.29,2052.7,people
6183,2052.71,2053.13,between
6184,2053.13,2053.71,drugs
6185,2053.71,2053.86,and
6186,2053.86,2054.56,alcohol
6187,2054.56,2054.84,and
6188,2054.85,2055.73,depression
6189,2055.74,2056.07,When
6190,2056.07,2056.22,you
6191,2056.22,2056.52,start
6192,2056.52,2056.85,shutting
6193,2056.85,2056.95,it
6194,2056.95,2057.26,down
6195,2057.26,2057.38,you
6196,2057.38,2057.58,take
6197,2057.58,2057.64,a
6198,2057.64,2057.81,look
6199,2057.81,2057.9,at
6200,2057.9,2058.09,what's
6201,2058.09,2058.5,happening
6202,2058.5,2058.6,at
6203,2058.6,2058.81,some
6204,2058.81,2058.93,of
6205,2058.93,2059.05,your
6206,2059.05,2059.7,Democrat
6207,2059.7,2059.92,run
6208,2059.92,2060.33,states
6209,2060.33,2060.52,where
6210,2060.52,2060.62,they
6211,2060.62,2060.78,have
6212,2060.78,2061.18,these
6213,2061.19,2061.63,tough
6214,2061.63,2062.48,shutdowns
6215,2062.44,2062.77,and
6216,2062.77,2062.91,I'm
6217,2062.91,2063.24,telling
6218,2063.24,2063.41,you
6219,2063.41,2063.56,it's
6220,2063.56,2064.18,because
6221,2064.24,2064.46,they
6222,2064.46,2064.62,don't
6223,2064.62,2064.76,want
6224,2064.76,2064.82,to
6225,2064.82,2065.17,open
6226,2065.17,2065.3,it
6227,2065.31,2065.55,One
6228,2065.55,2065.66,of
6229,2065.66,2065.85,them
6230,2065.85,2066.13,came
6231,2066.13,2066.33,out
6232,2066.33,2066.67,last
6233,2066.67,2066.9,week
6234,2066.9,2067.0,You
6235,2067.0,2067.19,saw
6236,2067.19,2067.78,that
6237,2067.79,2068.21,We're
6238,2068.21,2068.38,gonna
6239,2068.38,2068.66,open
6240,2068.66,2068.82,up
6241,2068.82,2068.91,in
6242,2068.91,2069.3,November
6243,2069.3,2069.62,9th
6244,2069.62,2069.79,one
6245,2069.79,2070.17,November
6246,2070.17,2070.55,9th
6247,2070.56,2070.89,because
6248,2070.89,2071.06,it's
6249,2071.06,2071.39,after
6250,2071.39,2071.51,the
6251,2071.51,2072.14,election
6252,2072.15,2072.45,They
6253,2072.45,2072.73,think
6254,2072.73,2072.89,they're
6255,2072.89,2073.27,hurting
6256,2073.27,2073.77,us
6257,2073.78,2074.2,by
6258,2074.2,2074.56,keeping
6259,2074.56,2074.7,them
6260,2074.7,2075.17,close
6261,2075.18,2075.44,They're
6262,2075.44,2075.73,hurting
6263,2075.73,2076.27,people
6264,2076.64,2076.96,People
6265,2076.96,2077.12,know
6266,2077.12,2077.27,what
6267,2077.27,2077.38,to
6268,2077.38,2077.8,dio
6269,2077.91,2078.22,taken
6270,2078.22,2078.68,social
6271,2078.68,2079.23,distance
6272,2079.23,2079.35,They
6273,2079.35,2079.56,can
6274,2079.56,2079.91,wash
6275,2079.91,2080.03,their
6276,2080.03,2080.37,hands
6277,2080.37,2080.48,they
6278,2080.48,2080.67,can
6279,2080.67,2080.88,wear
6280,2080.88,2081.5,mask
6281,2081.51,2081.68,they
6282,2081.68,2081.84,could
6283,2081.84,2081.94,do
6284,2081.94,2082.23,whatever
6285,2082.23,2082.33,they
6286,2082.33,2082.62,want
6287,2082.65,2082.96,but
6288,2082.96,2083.07,they
6289,2083.07,2083.24,got
6290,2083.24,2083.57,open
6291,2083.57,2083.73,these
6292,2083.73,2084.07,states
6293,2084.07,2084.49,up
6294,2084.5,2084.83,When
6295,2084.83,2084.95,you
6296,2084.95,2085.17,look
6297,2085.17,2085.31,at
6298,2085.52,2085.88,North
6299,2085.88,2086.52,Carolina
6300,2086.53,2086.71,when
6301,2086.71,2086.84,you
6302,2086.84,2087.04,look
6303,2087.05,2087.27,at
6304,2087.28,2087.61,thes
6305,2087.61,2088.09,governors
6306,2088.09,2088.25,air
6307,2088.25,2088.49,under
6308,2088.49,2089.02,siege
6309,2089.03,2090.35,Pennsylvania
6310,2090.36,2091.13,Michigan
6311,2091.13,2091.26,and
6312,2091.26,2091.3,a
6313,2091.3,2091.59,couple
6314,2091.59,2091.68,of
6315,2091.68,2092.05,others
6316,2092.09,2092.47,you
6317,2092.47,2092.6,get
6318,2092.6,2092.9,open
6319,2092.9,2093.05,these
6320,2093.05,2093.4,states
6321,2093.4,2093.68,up
6322,2093.74,2093.98,It's
6323,2093.98,2094.21,not
6324,2094.21,2094.76,fair
6325,2094.77,2094.92,you're
6326,2094.92,2095.23,talking
6327,2095.23,2095.44,about
6328,2095.44,2095.8,almost
6329,2095.8,2095.94,It's
6330,2095.94,2096.09,like
6331,2096.1,2096.32,being
6332,2096.32,2096.44,in
6333,2096.44,2096.92,prison
6334,2097.14,2097.37,and
6335,2097.37,2097.49,you
6336,2097.49,2097.68,look
6337,2097.68,2097.77,at
6338,2097.77,2097.97,what's
6339,2097.97,2098.28,going
6340,2098.28,2098.43,on
6341,2098.43,2098.61,with
6342,2098.61,2099.39,divorce
6343,2099.4,2099.8,Look
6344,2099.8,2099.88,at
6345,2099.88,2100.07,what's
6346,2100.07,2100.37,going
6347,2100.37,2100.5,on
6348,2100.5,2100.67,with
6349,2100.68,2101.54,alcoholism
6350,2101.54,2101.67,and
6351,2101.67,2102.08,drugs
6352,2102.09,2102.27,It's
6353,2102.27,2102.37,a
6354,2102.38,2102.8,very
6355,2102.8,2103.07,very
6356,2103.07,2103.38,sad
6357,2103.38,2103.67,thing
6358,2103.68,2104.06,and
6359,2104.06,2104.24,he'll
6360,2104.24,2104.54,close
6361,2104.54,2104.76,down
6362,2104.76,2104.84,the
6363,2104.84,2105.03,whole
6364,2105.03,2105.49,country
6365,2105.5,2105.68,This
6366,2105.68,2105.86,guy
6367,2105.86,2106.02,will
6368,2106.02,2106.28,close
6369,2106.28,2106.49,down
6370,2106.49,2106.57,the
6371,2106.57,2106.73,whole
6372,2106.73,2107.17,country
6373,2107.18,2107.5,and
6374,2107.5,2107.99,destroy
6375,2107.99,2108.15,our
6376,2108.15,2108.65,country
6377,2108.66,2109.12,Our
6378,2109.12,2109.53,country
6379,2109.53,2109.66,is
6380,2109.66,2109.99,coming
6381,2109.99,2110.3,back
6382,2110.3,2110.98,incredibly
6383,2110.98,2111.48,well
6384,2111.49,2112.0,setting
6385,2112.0,2112.53,records
6386,2112.53,2112.71,as
6387,2112.71,2112.82,it
6388,2112.82,2113.07,does
6389,2113.07,2113.26,it
6390,2113.27,2113.65,We
6391,2113.65,2113.84,don't
6392,2113.84,2114.08,need
6393,2114.08,2114.51,somebody
6394,2114.51,2114.62,to
6395,2114.62,2114.9,come
6396,2114.9,2115.07,in
6397,2115.07,2115.25,and
6398,2115.25,2115.52,say
6399,2115.52,2115.74,Let's
6400,2115.74,2115.96,shut
6401,2115.96,2116.05,it
6402,2116.05,2116.54,down
6403,2116.55,2116.9,All
6404,2116.9,2117.18,right
6405,2117.34,2117.59,You're
6406,2117.59,2117.74,two
6407,2117.74,2118.04,minutes
6408,2118.04,2118.35,sir
6409,2118.36,2118.54,we're
6410,2118.54,2118.77,now
6411,2118.77,2119.07,moved
6412,2119.07,2119.17,to
6413,2119.17,2119.56,you
6414,2120.64,2121.61,a
6415,2121.61,2121.8,zay
6416,2121.8,2122.14,said
6417,2122.14,2122.48,posing
6418,2122.48,2122.57,the
6419,2122.57,2123.24,question
6420,2123.25,2123.36,The
6421,2123.36,2123.78,president
6422,2123.78,2123.97,says
6423,2123.97,2124.12,It's
6424,2124.12,2124.19,a
6425,2124.19,2124.42,V
6426,2124.42,2124.72,shaped
6427,2124.72,2125.16,recovery
6428,2125.16,2125.28,You
6429,2125.28,2125.48,say
6430,2125.48,2125.63,it's
6431,2125.63,2125.7,a
6432,2125.7,2126.06,K
6433,2126.06,2126.55,shaped
6434,2126.94,2127.75,recovery
6435,2127.93,2128.19,What's
6436,2128.19,2128.29,the
6437,2128.29,2128.69,difference
6438,2128.69,2128.76,The
6439,2128.76,2129.19,difference
6440,2129.19,2129.75,is
6441,2130.03,2130.68,millionaires
6442,2130.68,2130.79,and
6443,2130.79,2131.35,billionaires
6444,2131.35,2131.6,like
6445,2131.6,2131.96,him
6446,2131.97,2132.17,in
6447,2132.17,2132.25,the
6448,2132.25,2132.52,middle
6449,2132.52,2132.62,of
6450,2132.62,2132.92,covert
6451,2132.92,2133.57,crisis
6452,2133.94,2134.07,have
6453,2134.07,2134.27,done
6454,2134.27,2134.5,very
6455,2134.5,2134.96,well
6456,2135.64,2135.98,Another
6457,2135.99,2136.9,billionaires
6458,2136.9,2137.04,of
6459,2137.04,2137.29,Ray
6460,2137.29,2137.66,have
6461,2137.67,2138.04,made
6462,2138.04,2138.29,another
6463,2138.29,2139.39,$300
6464,2139.39,2139.96,billion
6465,2140.34,2140.82,because
6466,2140.82,2140.91,of
6467,2140.91,2141.11,his
6468,2141.11,2141.83,profligate
6469,2141.83,2142.43,tax
6470,2142.44,2143.63,uh
6471,2143.64,2144.21,proposal
6472,2144.21,2144.74,And
6473,2144.75,2145.02,he
6474,2145.02,2145.23,only
6475,2145.23,2145.58,focused
6476,2145.58,2145.68,on
6477,2145.68,2145.75,the
6478,2145.75,2146.25,market
6479,2146.64,2146.79,But
6480,2146.79,2146.9,you
6481,2146.9,2147.2,folks
6482,2147.2,2147.29,at
6483,2147.29,2147.66,home
6484,2148.14,2148.32,you
6485,2148.32,2148.63,folks
6486,2148.63,2148.86,living
6487,2148.86,2148.96,in
6488,2148.96,2149.41,Scranton
6489,2149.41,2149.54,and
6490,2149.54,2150.09,Claymont
6491,2150.09,2150.21,and
6492,2150.21,2150.42,all
6493,2150.42,2150.53,the
6494,2150.53,2150.93,small
6495,2150.93,2151.31,towns
6496,2151.31,2151.42,and
6497,2151.42,2151.7,working
6498,2151.7,2151.99,class
6499,2151.99,2152.27,towns
6500,2152.27,2152.34,in
6501,2152.34,2152.87,America
6502,2152.88,2153.42,How
6503,2153.42,2153.56,are
6504,2153.56,2153.73,you
6505,2153.73,2154.17,doing
6506,2154.64,2154.85,This
6507,2154.85,2155.04,guy
6508,2155.04,2155.57,paid
6509,2155.58,2155.61,a
6510,2155.62,2156.1,total
6511,2156.1,2156.18,of
6512,2156.18,2157.44,$750
6513,2157.44,2157.57,in
6514,2157.57,2158.12,taxes
6515,2158.13,2158.99,Wait
6516,2158.99,2159.39,no
6517,2159.4,2160.46,e
6518,2160.46,2160.54,I
6519,2160.54,2160.96,understand
6520,2160.96,2161.14,you've
6521,2161.14,2161.58,agreed
6522,2161.58,2161.7,to
6523,2161.7,2161.84,the
6524,2161.84,2162.01,two
6525,2162.01,2162.39,minutes
6526,2162.39,2162.52,so
6527,2162.52,2162.84,please
6528,2162.84,2162.95,let
6529,2162.95,2163.06,him
6530,2163.06,2163.28,have
6531,2163.28,2163.4,it
6532,2163.41,2163.51,I
6533,2163.51,2163.66,get
6534,2163.66,2163.78,my
6535,2163.78,2164.06,time
6536,2164.06,2164.45,back
6537,2164.93,2165.06,The
6538,2165.06,2165.41,fact
6539,2165.41,2165.62,is
6540,2165.62,2166.05,that
6541,2166.06,2166.36,he
6542,2166.36,2166.6,is
6543,2166.6,2166.73,in
6544,2166.73,2167.12,fact
6545,2167.13,2167.56,worked
6546,2167.56,2167.81,on
6547,2167.81,2168.11,this
6548,2168.11,2168.21,in
6549,2168.21,2168.3,a
6550,2168.3,2168.55,way
6551,2168.55,2168.73,that
6552,2168.73,2168.88,he's
6553,2168.88,2169.02,going
6554,2169.02,2169.08,to
6555,2169.08,2169.16,be
6556,2169.16,2169.26,the
6557,2169.26,2169.57,first
6558,2169.57,2169.9,president
6559,2169.9,2170.18,United
6560,2170.18,2170.75,States
6561,2171.13,2171.27,to
6562,2171.27,2171.49,leave
6563,2171.49,2172.07,office
6564,2172.24,2172.64,having
6565,2172.64,2173.09,fewer
6566,2173.09,2173.77,jobs
6567,2173.99,2174.17,in
6568,2174.17,2174.32,his
6569,2174.32,2175.15,administration
6570,2175.36,2175.55,than
6571,2175.55,2175.68,when
6572,2175.68,2175.75,he
6573,2175.75,2176.15,became
6574,2176.15,2176.65,president
6575,2177.03,2177.34,fewer
6576,2177.34,2178.09,jobs
6577,2178.19,2178.32,than
6578,2178.32,2178.42,when
6579,2178.42,2178.56,he
6580,2178.56,2178.79,came
6581,2178.79,2178.96,from
6582,2178.96,2179.02,the
6583,2179.02,2179.33,first
6584,2179.33,2179.53,one
6585,2179.53,2179.63,in
6586,2179.63,2180.01,American
6587,2180.01,2180.49,history
6588,2180.5,2181.46,Secondly
6589,2181.47,2181.67,the
6590,2181.67,2182.07,people
6591,2182.07,2182.33,who
6592,2182.33,2182.63,have
6593,2182.63,2183.09,lost
6594,2183.09,2183.22,their
6595,2183.22,2183.77,jobs
6596,2183.78,2184.19,are
6597,2184.19,2184.47,those
6598,2184.47,2184.83,people
6599,2184.83,2185.02,who
6600,2185.02,2185.19,have
6601,2185.19,2185.36,been
6602,2185.36,2185.47,on
6603,2185.47,2185.55,the
6604,2185.55,2185.82,front
6605,2185.82,2186.6,lines
6606,2186.61,2186.94,those
6607,2186.94,2187.26,people
6608,2187.26,2187.43,who
6609,2187.43,2187.6,have
6610,2187.6,2187.76,been
6611,2187.76,2188.23,saving
6612,2188.23,2188.4,our
6613,2188.4,2188.88,lives
6614,2188.88,2189.1,those
6615,2189.1,2189.4,people
6616,2189.4,2189.5,who
6617,2189.5,2189.61,have
6618,2189.61,2189.76,been
6619,2189.76,2189.94,out
6620,2189.94,2190.16,there
6621,2190.16,2190.92,dying
6622,2190.93,2191.46,people
6623,2191.46,2191.6,who've
6624,2191.6,2191.76,been
6625,2191.76,2192.1,putting
6626,2192.1,2192.67,themselves
6627,2192.67,2192.76,in
6628,2192.76,2192.84,a
6629,2192.84,2193.05,way
6630,2193.05,2193.15,to
6631,2193.15,2193.4,make
6632,2193.4,2194.04,sure
6633,2194.05,2194.27,that
6634,2194.27,2194.41,we
6635,2194.41,2194.59,could
6636,2194.59,2194.98,all
6637,2194.99,2195.31,try
6638,2195.31,2195.41,to
6639,2195.41,2195.73,make
6640,2195.73,2195.96,it
6641,2196.13,2196.49,And
6642,2196.5,2196.69,the
6643,2196.69,2197.2,idea
6644,2197.2,2197.36,that
6645,2197.36,2197.54,he
6646,2197.54,2197.77,is
6647,2197.78,2198.56,insisting
6648,2198.83,2199.22,that
6649,2199.23,2199.51,we
6650,2199.52,2200.01,go
6651,2200.01,2200.53,forward
6652,2200.53,2200.69,and
6653,2200.7,2201.24,open
6654,2201.24,2201.44,when
6655,2201.44,2201.6,you
6656,2201.6,2201.96,have
6657,2201.97,2202.57,almost
6658,2202.57,2202.81,half
6659,2202.81,2202.91,the
6660,2202.91,2203.27,states
6661,2203.27,2203.35,in
6662,2203.35,2203.76,America
6663,2203.76,2203.89,with
6664,2203.89,2203.94,a
6665,2203.94,2204.53,significant
6666,2204.53,2205.15,increase
6667,2205.16,2205.47,in
6668,2205.47,2205.9,covert
6669,2205.9,2206.3,deaths
6670,2206.3,2206.51,and
6671,2206.51,2206.94,covert
6672,2206.95,2207.73,cases
6673,2207.74,2207.88,in
6674,2207.88,2207.95,the
6675,2207.95,2208.22,United
6676,2208.22,2208.53,States
6677,2208.53,2209.1,America
6678,2209.11,2209.4,and
6679,2209.4,2209.48,he
6680,2209.48,2209.72,wants
6681,2209.72,2209.81,to
6682,2209.82,2210.13,open
6683,2210.13,2210.24,it
6684,2210.24,2210.36,up
6685,2210.36,2210.81,MAWR
6686,2210.82,2211.21,Why
6687,2211.21,2211.33,does
6688,2211.33,2211.45,he
6689,2211.45,2211.67,want
6690,2211.67,2211.73,to
6691,2211.73,2212.05,open
6692,2212.05,2212.16,it
6693,2212.16,2212.34,up
6694,2212.34,2212.54,Why
6695,2212.54,2212.84,doesn't
6696,2212.84,2212.94,he
6697,2212.94,2213.29,take
6698,2213.3,2213.56,care
6699,2213.56,2213.64,of
6700,2213.64,2213.7,the
6701,2213.7,2214.0,American
6702,2214.01,2214.25,You
6703,2214.25,2214.69,can't
6704,2214.69,2215.0,fix
6705,2215.0,2215.11,the
6706,2215.11,2215.83,economy
6707,2215.84,2216.54,until
6708,2216.54,2216.7,you
6709,2216.7,2217.09,fix
6710,2217.09,2217.18,the
6711,2217.18,2217.54,covert
6712,2217.54,2218.15,crisis
6713,2218.13,2218.45,and
6714,2218.45,2218.56,he
6715,2218.56,2218.75,has
6716,2218.75,2219.17,no
6717,2219.17,2219.77,intention
6718,2219.77,2219.85,of
6719,2219.85,2220.11,doing
6720,2220.11,2220.46,anything
6721,2220.46,2220.71,about
6722,2220.71,2221.03,making
6723,2221.03,2221.13,it
6724,2221.13,2221.55,better
6725,2221.63,2221.9,for
6726,2221.9,2222.15,you
6727,2222.15,2222.48,all
6728,2222.48,2222.69,at
6729,2222.69,2223.26,home
6730,2223.27,2223.51,in
6731,2223.51,2223.85,terms
6732,2223.85,2223.95,of
6733,2223.95,2224.14,your
6734,2224.14,2224.46,health
6735,2224.46,2224.59,and
6736,2224.59,2224.7,your
6737,2224.7,2225.27,safety
6738,2225.28,2225.96,schools
6739,2225.97,2226.25,Why
6740,2226.25,2226.42,aren't
6741,2226.42,2226.77,schools
6742,2226.77,2227.3,open
6743,2227.31,2227.96,Because
6744,2227.96,2228.09,it
6745,2228.09,2228.41,costs
6746,2228.41,2228.48,a
6747,2228.48,2228.8,lot
6748,2228.8,2228.88,of
6749,2228.88,2229.17,money
6750,2229.17,2229.28,to
6751,2229.28,2229.62,open
6752,2229.62,2230.25,safely
6753,2230.26,2230.53,You
6754,2230.53,2231.02,know
6755,2231.03,2231.38,they
6756,2231.38,2231.52,were
6757,2231.52,2231.66,going
6758,2231.66,2231.73,to
6759,2231.73,2232.06,give
6760,2232.06,2232.26,his
6761,2232.26,2232.81,administration
6762,2232.81,2232.93,going
6763,2232.93,2232.99,to
6764,2232.99,2233.19,give
6765,2233.19,2233.28,the
6766,2233.28,2233.75,teachers
6767,2233.75,2233.87,and
6768,2233.87,2234.15,school
6769,2234.15,2234.73,students
6770,2234.74,2235.54,mask
6771,2235.55,2235.65,And
6772,2235.65,2235.78,then
6773,2235.78,2235.88,they
6774,2235.88,2236.41,decided
6775,2236.41,2236.8,No
6776,2236.81,2237.14,Couldn't
6777,2237.14,2237.28,do
6778,2237.28,2237.5,that
6779,2237.5,2237.73,because
6780,2237.73,2237.86,it's
6781,2237.86,2238.08,not
6782,2238.08,2238.15,a
6783,2238.15,2238.69,national
6784,2238.69,2239.56,emergency
6785,2239.57,2239.91,not
6786,2239.91,2239.98,a
6787,2239.98,2240.38,national
6788,2240.38,2241.04,emergency
6789,2241.32,2241.53,They've
6790,2241.53,2241.87,done
6791,2241.87,2242.29,nothing
6792,2242.29,2242.38,to
6793,2242.38,2242.76,help
6794,2242.73,2243.24,Small
6795,2243.24,2243.67,business
6796,2243.67,2244.01,is
6797,2244.02,2244.74,nothing
6798,2244.75,2244.93,They're
6799,2244.93,2245.64,closing
6800,2245.65,2246.09,One
6801,2246.09,2246.19,in
6802,2246.19,2246.55,six
6803,2246.55,2246.71,is
6804,2246.71,2246.95,now
6805,2246.95,2247.51,gone
6806,2247.52,2248.0,He
6807,2248.0,2248.15,ought
6808,2248.15,2248.24,to
6809,2248.24,2248.91,get
6810,2248.92,2249.24,on
6811,2249.24,2249.38,the
6812,2249.38,2250.03,job
6813,2250.04,2250.23,and
6814,2250.23,2250.49,take
6815,2250.5,2250.84,care
6816,2250.84,2250.96,of
6817,2250.96,2251.08,the
6818,2251.08,2251.46,needs
6819,2251.46,2251.55,of
6820,2251.55,2251.62,the
6821,2251.62,2252.05,American
6822,2252.05,2252.5,people
6823,2252.51,2252.82,so
6824,2252.82,2252.94,we
6825,2252.94,2253.36,can
6826,2253.37,2253.75,open
6827,2253.75,2254.13,safe
6828,2254.14,2254.57,Your
6829,2254.57,2254.83,time
6830,2254.83,2254.96,is
6831,2254.96,2255.1,up
6832,2255.1,2255.4,sir
6833,2255.41,2255.69,We're
6834,2255.69,2255.87,gonna
6835,2255.87,2256.08,get
6836,2256.08,2256.42,toe
6837,2256.43,2256.55,We're
6838,2256.55,2256.67,going
6839,2256.67,2256.75,to
6840,2256.75,2257.21,respond
6841,2257.21,2257.33,to
6842,2257.33,2257.56,that
6843,2257.57,2257.77,Well
6844,2257.78,2258.04,you
6845,2258.04,2258.29,both
6846,2258.29,2258.49,had
6847,2258.49,2258.61,two
6848,2258.61,2258.9,minutes
6849,2258.9,2259.34,sir
6850,2259.35,2259.94,Excuse
6851,2259.94,2260.09,me
6852,2260.09,2260.24,He
6853,2260.24,2260.43,made
6854,2260.43,2260.48,a
6855,2260.48,2261.06,statement
6856,2261.03,2261.56,so
6857,2261.56,2261.69,that
6858,2261.69,2262.07,people
6859,2262.07,2262.38,want
6860,2262.38,2262.6,their
6861,2262.6,2263.3,schools
6862,2263.31,2263.48,No
6863,2263.48,2263.86,People
6864,2263.86,2264.05,want
6865,2264.05,2264.22,their
6866,2264.22,2264.59,schools
6867,2264.59,2265.05,open
6868,2265.03,2265.27,They
6869,2265.27,2265.41,don't
6870,2265.41,2265.53,want
6871,2265.53,2265.59,to
6872,2265.59,2265.7,be
6873,2265.7,2265.97,shut
6874,2265.97,2266.37,down
6875,2266.38,2266.6,They
6876,2266.6,2266.74,don't
6877,2266.74,2266.9,want
6878,2266.9,2267.05,their
6879,2267.05,2267.39,state
6880,2267.39,2267.64,shut
6881,2267.64,2267.94,down
6882,2267.94,2268.06,They
6883,2268.06,2268.29,want
6884,2268.29,2268.43,their
6885,2268.43,2268.84,restaurants
6886,2268.84,2268.94,I
6887,2268.94,2269.15,look
6888,2269.15,2269.27,at
6889,2269.27,2269.43,New
6890,2269.43,2269.7,York
6891,2269.7,2269.87,It's
6892,2269.87,2270.12,so
6893,2270.12,2270.6,sad
6894,2270.6,2270.77,What's
6895,2270.77,2271.15,happening
6896,2271.15,2271.24,in
6897,2271.24,2271.35,New
6898,2271.35,2271.6,York
6899,2271.6,2271.75,It's
6900,2271.75,2272.07,almost
6901,2272.07,2272.24,like
6902,2272.24,2272.32,a
6903,2272.32,2272.65,ghost
6904,2272.65,2272.91,town
6905,2272.92,2273.29,And
6906,2273.29,2273.39,I'm
6907,2273.39,2273.55,not
6908,2273.55,2273.71,sure
6909,2273.71,2273.78,it
6910,2273.78,2273.94,can
6911,2273.94,2274.24,ever
6912,2274.24,2274.81,recover
6913,2274.82,2274.99,what
6914,2274.99,2275.15,they've
6915,2275.15,2275.34,done
6916,2275.34,2275.42,in
6917,2275.42,2275.52,New
6918,2275.52,2276.0,York
6919,2276.01,2276.51,People
6920,2276.51,2276.81,want
6921,2276.81,2276.98,their
6922,2276.98,2277.57,places
6923,2277.58,2278.17,open
6924,2278.23,2278.4,They
6925,2278.4,2278.6,want
6926,2278.6,2278.66,to
6927,2278.66,2278.82,get
6928,2278.82,2279.05,back
6929,2279.05,2279.17,to
6930,2279.17,2279.43,their
6931,2279.44,2279.97,people
6932,2279.98,2280.28,they'll
6933,2280.28,2280.43,be
6934,2280.43,2281.1,careful
6935,2281.11,2281.42,but
6936,2281.42,2281.54,they
6937,2281.54,2281.83,want
6938,2281.83,2282.04,their
6939,2282.04,2282.63,schools
6940,2282.64,2283.3,I'm
6941,2283.3,2283.4,the
6942,2283.4,2283.58,one
6943,2283.58,2283.71,that
6944,2283.71,2283.95,brought
6945,2283.95,2284.2,back
6946,2284.2,2284.67,football
6947,2284.67,2284.86,By
6948,2284.86,2284.96,the
6949,2284.96,2285.16,way
6950,2285.16,2285.23,I
6951,2285.23,2285.49,brought
6952,2285.49,2285.85,back
6953,2285.82,2286.14,Big
6954,2286.14,2286.39,10
6955,2286.39,2287.19,football
6956,2287.2,2287.46,It
6957,2287.46,2287.66,was
6958,2287.66,2288.12,me
6959,2288.12,2288.58,and
6960,2288.59,2288.95,I'm
6961,2288.95,2289.24,very
6962,2289.24,2289.55,happy
6963,2289.55,2289.66,to
6964,2289.66,2289.91,do
6965,2289.91,2290.28,it
6966,2290.29,2290.81,All
6967,2290.81,2290.95,right
6968,2290.95,2291.29,People
6969,2291.29,2291.39,of
6970,2291.39,2291.93,Ohio
6971,2291.93,2292.06,are
6972,2292.06,2292.5,very
6973,2292.5,2292.88,proud
